"gameid","eventid","quarter","clock","timeinkey","player","shootername","teamName"
"0021500163",161,2,332.36,3.2,"Gee","Anderson","New Orleans Pelicans"
"0021500163",192,2,136.47,3.04,"Mudiay","Barton","Denver Nuggets"
"0021500163",305,3,176.96,3.12,"Gallinari","Barton","Denver Nuggets"
"0021500163",334,4,697.12,3.28,"Douglas","Gordon","New Orleans Pelicans"
"0021500163",347,4,608.16,3.32,"Faried","Mudiay","Denver Nuggets"
"0021500164",16,1,648.38,6,"Curry","Barnes","Golden State Warriors"
"0021500164",80,1,208.9,3.32,"Ezeli","Thompson","Golden State Warriors"
"0021500164",96,1,175.92,3.2,"Ezeli","Curry","Golden State Warriors"
"0021500164",100,1,136.96,6.56,"Ezeli","Curry","Golden State Warriors"
"0021500164",165,2,480.08,4.28,"Bogut","Thompson","Golden State Warriors"
"0021500164",186,2,353.49,3.04,"Carroll","Lowry","Toronto Raptors"
"0021500164",214,2,111.46,3.32,"DeRozan","Lowry","Toronto Raptors"
"0021500164",214,2,106.13,3.2,"Valanciunas","Lowry","Toronto Raptors"
"0021500164",263,3,501.07,6.08,"Valanciunas","Carroll","Toronto Raptors"
"0021500164",313,3,201.28,3.2,"Iguodala","Curry","Golden State Warriors"
"0021500164",334,3,138.06,3.32,"Ezeli","Barbosa","Golden State Warriors"
"0021500164",486,4,207.04,4.08,"Valanciunas","Carroll","Toronto Raptors"
"0021500165",15,1,632.84,3.32,"Johnson","Johnson","Brooklyn Nets"
"0021500165",16,1,618.8,3.24,"Jefferson","Williams","Charlotte Hornets"
"0021500165",24,1,601.56,3.36,"Lopez","Johnson","Brooklyn Nets"
"0021500165",49,1,451.23,3.16,"Jefferson","Walker","Charlotte Hornets"
"0021500165",78,1,270.1,4.36,"Jefferson","Kaminsky","Charlotte Hornets"
"0021500165",143,2,684.56,4.12,"Lamb","Lin","Charlotte Hornets"
"0021500165",180,2,458.37,4,"Williams","Lin","Charlotte Hornets"
"0021500165",209,2,285.93,4.08,"Lopez","Johnson","Brooklyn Nets"
"0021500165",250,2,47.2,4.2,"Jefferson","Lin","Charlotte Hornets"
"0021500165",276,3,639.57,3.44,"Jefferson","Walker","Charlotte Hornets"
"0021500165",297,3,514.82,3.84,"Jefferson","Walker","Charlotte Hornets"
"0021500165",412,4,669.77,5.16,"Hollis-Jefferson","Bargnani","Brooklyn Nets"
"0021500165",508,4,202.75,3.44,"Young","Jack","Brooklyn Nets"
"0021500165",513,4,165.68,3.4,"Jefferson","Walker","Charlotte Hornets"
"0021500165",568,4,27.14,4.44,"Lopez","Johnson","Brooklyn Nets"
"0021500166",101,1,128.89,3.52,"Dieng","Muhammad","Minnesota Timberwolves"
"0021500166",101,1,111.21,3.92,"Gordon","Napier","Orlando Magic"
"0021500166",106,1,80.09,4.72,"Dedmon","Hezonja","Orlando Magic"
"0021500166",453,4,513.58,5.16,"Dieng","LaVine","Minnesota Timberwolves"
"0021500166",550,4,92.97,5.32,"Nicholson","Harris","Orlando Magic"
"0021500167",24,1,552.51,4.04,"Noel","Stauskas","Philadelphia 76ers"
"0021500167",211,2,220.6,4.16,"Grant","Thompson","Philadelphia 76ers"
"0021500167",238,2,100.81,5.48,"Mahinmi","George","Indiana Pacers"
"0021500167",273,3,598.9,3.16,"Okafor","Stauskas","Philadelphia 76ers"
"0021500167",279,3,564.57,3.32,"Allen","George","Indiana Pacers"
"0021500167",290,3,531.35,3.88,"Okafor","Grant","Philadelphia 76ers"
"0021500167",525,4,23.45,3.12,"Hill","Hill","Indiana Pacers"
"0021500168",10,1,649.37,4.92,"Johnson","Crowder","Boston Celtics"
"0021500168",19,1,578.83,4.44,"Pachulia","Matthews","Dallas Mavericks"
"0021500168",21,1,552.49,6.72,"Johnson","Sullinger","Boston Celtics"
"0021500168",19,1,558.16,4.92,"Sullinger","Sullinger","Boston Celtics"
"0021500168",304,3,625.41,4.2,"Johnson","Thomas","Boston Celtics"
"0021500168",322,3,513.86,5.48,"Parsons","Matthews","Dallas Mavericks"
"0021500168",477,4,491.96,3.32,"Bradley","Bradley","Boston Celtics"
"0021500168",481,4,470.33,3.44,"Powell","Matthews","Dallas Mavericks"
"0021500168",511,4,264.73,3.96,"Pachulia","Williams","Dallas Mavericks"
"0021500168",518,4,211.41,3.4,"Johnson","Sullinger","Boston Celtics"
"0021500169",21,1,553.69,3.08,"Gay","Cousins","Sacramento Kings"
"0021500169",37,1,451.75,5.12,"Horford","Schroder","Atlanta Hawks"
"0021500169",63,1,307.85,5.48,"Splitter","Patterson","Atlanta Hawks"
"0021500169",115,1,94.67,5.4,"Casspi","Cousins","Sacramento Kings"
"0021500169",145,2,648.02,3.88,"Horford","Korver","Atlanta Hawks"
"0021500169",256,2,126.41,5.96,"Horford","Schroder","Atlanta Hawks"
"0021500169",328,3,441.55,5.92,"Millsap","Holiday","Atlanta Hawks"
"0021500169",328,3,433.84,4.2,"Horford","Holiday","Atlanta Hawks"
"0021500169",361,3,280.79,3.56,"Cousins","Cousins","Sacramento Kings"
"0021500169",397,3,148.32,4.16,"Cauley-Stein","Collison","Sacramento Kings"
"0021500169",402,3,133.22,3.44,"Sefolosha","Mack","Atlanta Hawks"
"0021500170",11,1,638.24,3.24,"Howard","Harden","Houston Rockets"
"0021500170",11,1,643.16,3.32,"Ariza","Harden","Houston Rockets"
"0021500170",72,1,314.35,5.44,"Jones","Jones","Houston Rockets"
"0021500170",73,1,301.12,3.84,"Capela","Jones","Houston Rockets"
"0021500170",165,2,512.38,3.08,"Howard","Brewer","Houston Rockets"
"0021500170",236,2,227.37,4.72,"Capela","Ariza","Houston Rockets"
"0021500170",442,4,477.81,4.8,"Howard","Brewer","Houston Rockets"
"0021500170",481,4,306.32,6.08,"Plumlee","McCollum","Portland Trail Blazers"
"0021500171",22,1,539.29,4.08,"Morrow","Morrow","Oklahoma City Thunder"
"0021500171",187,2,315,3.04,"Anderson","Anderson","New Orleans Pelicans"
"0021500171",302,3,567.88,4.28,"Morrow","Roberson","Oklahoma City Thunder"
"0021500171",302,3,564.33,4.84,"Adams","Roberson","Oklahoma City Thunder"
"0021500171",305,3,569.47,5.36,"Ibaka","Roberson","Oklahoma City Thunder"
"0021500171",302,3,567.88,4.28,"Morrow","Roberson","Oklahoma City Thunder"
"0021500171",305,3,564.33,8,"Adams","Roberson","Oklahoma City Thunder"
"0021500171",343,3,320.02,3.6,"Gee","Gordon","New Orleans Pelicans"
"0021500171",357,3,246.22,4.88,"Kanter","Westbrook","Oklahoma City Thunder"
"0021500171",421,4,610.26,3.6,"Cunningham","Douglas","New Orleans Pelicans"
"0021500171",511,4,100.61,3.08,"Gordon","Cunningham","New Orleans Pelicans"
"0021500172",67,1,293.09,4.12,"Gallinari","Harris","Denver Nuggets"
"0021500172",69,1,293.09,4.12,"Faried","Harris","Denver Nuggets"
"0021500172",69,1,293.09,4.16,"Jokic","Harris","Denver Nuggets"
"0021500172",87,1,191.96,4.24,"Diaw","Butler","San Antonio Spurs"
"0021500172",155,2,613.32,9.08,"West","Mills","San Antonio Spurs"
"0021500172",155,2,607.96,3.72,"Diaw","Mills","San Antonio Spurs"
"0021500172",260,3,696.32,3.16,"Aldridge","Green","San Antonio Spurs"
"0021500172",272,3,631.39,6.12,"Duncan","Leonard","San Antonio Spurs"
"0021500172",278,3,575.68,3.16,"Hickson","Gallinari","Denver Nuggets"
"0021500172",335,3,237.08,5,"Aldridge","Mills","San Antonio Spurs"
"0021500172",352,3,144.93,3.8,"Aldridge","Diaw","San Antonio Spurs"
"0021500172",381,3,33.04,4.6,"Jokic","Nelson","Denver Nuggets"
"0021500172",405,4,583.63,3.32,"Jokic","Foye","Denver Nuggets"
"0021500173",21,1,443.62,5.8,"Carroll","Lowry","Toronto Raptors"
"0021500173",23,1,444.9,7.08,"Valanciunas","Lowry","Toronto Raptors"
"0021500173",44,1,270.14,3.16,"Valanciunas","Lowry","Toronto Raptors"
"0021500173",63,1,210.91,3.36,"Gobert","Burke","Utah Jazz"
"0021500173",75,1,148.92,5.6,"Booker","Hayward","Utah Jazz"
"0021500173",77,1,118.92,3.76,"Biyombo","Lowry","Toronto Raptors"
"0021500173",170,2,249.69,3.84,"Scola","Scola","Toronto Raptors"
"0021500173",182,2,159.93,5.32,"Valanciunas","Scola","Toronto Raptors"
"0021500173",196,2,66.39,3.08,"Hayward","Burks","Utah Jazz"
"0021500173",196,2,68.47,4.44,"Booker","Burks","Utah Jazz"
"0021500173",199,2,36.57,3.4,"Booker","Hayward","Utah Jazz"
"0021500173",259,3,405.08,3.52,"Scola","Carroll","Toronto Raptors"
"0021500173",259,3,400.2,3.48,"Carroll","Carroll","Toronto Raptors"
"0021500173",261,3,393.32,4.76,"Valanciunas","Carroll","Toronto Raptors"
"0021500173",427,4,307.45,6.32,"Favors","Hayward","Utah Jazz"
"0021500173",427,4,310.17,3.6,"Gobert","Hayward","Utah Jazz"
"0021500173",447,4,146.52,6.24,"Valanciunas","Lowry","Toronto Raptors"
"0021500174",22,1,509.27,3.04,"Chandler","Morris","Phoenix Suns"
"0021500174",63,1,207.28,5,"Noah","Butler","Chicago Bulls"
"0021500174",190,2,347.01,3.12,"Chandler","Teletovic","Phoenix Suns"
"0021500174",338,3,237.65,4,"Mirotic","Mirotic","Chicago Bulls"
"0021500174",373,3,74.04,4.04,"Noah","McDermott","Chicago Bulls"
"0021500174",461,4,297.28,3.56,"Brooks","McDermott","Chicago Bulls"
"0021500175",83,1,234.81,3.88,"Collison","Belinelli","Sacramento Kings"
"0021500175",83,1,236.09,4,"Cauley-Stein","Belinelli","Sacramento Kings"
"0021500175",99,1,139.4,3.24,"Cauley-Stein","Belinelli","Sacramento Kings"
"0021500175",165,2,470.66,4.68,"Bosh","Johnson","Miami Heat"
"0021500175",176,2,420.59,3.24,"Acy","Belinelli","Sacramento Kings"
"0021500175",259,2,56.87,6.12,"Bosh","Dragic","Miami Heat"
"0021500175",317,3,476.54,4.28,"Whiteside","Deng","Miami Heat"
"0021500175",431,4,633.98,3.72,"Koufos","McLemore","Sacramento Kings"
"0021500175",468,4,428.26,3.84,"McRoberts","Winslow","Miami Heat"
"0021500175",470,4,411.99,4.68,"McRoberts","Johnson","Miami Heat"
"0021500175",473,4,368.13,3.44,"Koufos","Casspi","Sacramento Kings"
"0021500175",473,4,365.57,3.6,"Casspi","Casspi","Sacramento Kings"
"0021500175",525,4,152.21,5.52,"Cauley-Stein","Belinelli","Sacramento Kings"
"0021500176",5,1,656.32,7.36,"Mozgov","Love","Cleveland Cavaliers"
"0021500176",5,1,664.16,3.92,"Dellavedova","Love","Cleveland Cavaliers"
"0021500176",141,2,473.07,3.08,"Parker","Bayless","Milwaukee Bucks"
"0021500176",154,2,416.55,4.84,"Mozgov","Love","Cleveland Cavaliers"
"0021500176",270,3,681.73,4.24,"Thompson","Smith","Cleveland Cavaliers"
"0021500176",287,3,507.68,6.08,"Thompson","Love","Cleveland Cavaliers"
"0021500176",356,3,111.62,4.4,"Monroe","Bayless","Milwaukee Bucks"
"0021500176",357,3,90.26,3.12,"Varejao","Dellavedova","Cleveland Cavaliers"
"0021500176",391,4,646.3,4.56,"Varejao","Dellavedova","Cleveland Cavaliers"
"0021500176",391,4,648.66,3.48,"Love","Dellavedova","Cleveland Cavaliers"
"0021500176",406,4,532.29,3.44,"James","Smith","Cleveland Cavaliers"
"0021500176",406,4,531.89,3.76,"Love","Smith","Cleveland Cavaliers"
"0021500177",8,1,651.86,3.24,"Thompson","Curry","Golden State Warriors"
"0021500177",20,1,584.53,3.76,"Jordan","Paul","Los Angeles Clippers"
"0021500177",75,1,210.08,5.04,"Iguodala","Barnes","Golden State Warriors"
"0021500177",75,1,221.14,3.96,"Ezeli","Barnes","Golden State Warriors"
"0021500177",134,2,623.69,3.48,"Jordan","Smith","Los Angeles Clippers"
"0021500177",134,2,611.26,3.64,"Ezeli","Curry","Golden State Warriors"
"0021500177",161,2,452.39,3.16,"Smith","Rivers","Los Angeles Clippers"
"0021500177",221,2,245.14,3.88,"Jordan","Rivers","Los Angeles Clippers"
"0021500177",312,3,583.58,3.44,"Green","Barnes","Golden State Warriors"
"0021500177",320,3,507.95,3.16,"Paul","Griffin","Los Angeles Clippers"
"0021500177",325,3,501.96,4.64,"Jordan","Griffin","Los Angeles Clippers"
"0021500177",347,3,317.01,3.68,"Jordan","Paul","Los Angeles Clippers"
"0021500177",366,3,210.52,3.2,"Griffin","Smith","Los Angeles Clippers"
"0021500177",435,4,596.97,3.76,"Speights","Barnes","Golden State Warriors"
"0021500177",487,4,361.04,4.4,"Griffin","Paul","Los Angeles Clippers"
"0021500177",496,4,317.75,4.72,"Jordan","Paul","Los Angeles Clippers"
"0021500177",521,4,133.29,4.64,"Iguodala","Curry","Golden State Warriors"
"0021500178",34,1,473.23,5.12,"Okafor","McConnell","Philadelphia 76ers"
"0021500178",83,1,222.62,4.52,"Jefferson","Batum","Charlotte Hornets"
"0021500178",118,2,672.77,3.4,"Sampson","Canaan","Philadelphia 76ers"
"0021500178",118,2,672.89,4.2,"Okafor","Canaan","Philadelphia 76ers"
"0021500178",264,3,628.32,3.28,"Okafor","McConnell","Philadelphia 76ers"
"0021500178",277,3,590.36,7.24,"Jefferson","Walker","Charlotte Hornets"
"0021500178",280,3,550.47,4,"Jefferson","Williams","Charlotte Hornets"
"0021500178",292,3,448.82,4,"Noel","Stauskas","Philadelphia 76ers"
"0021500178",292,3,448.42,3.6,"Okafor","Stauskas","Philadelphia 76ers"
"0021500178",323,3,287.4,3.12,"McConnell","Thompson","Philadelphia 76ers"
"0021500178",359,3,77.47,4.72,"Wood","Thompson","Philadelphia 76ers"
"0021500178",372,4,693.66,3.52,"Grant","Canaan","Philadelphia 76ers"
"0021500178",442,4,400.83,3.16,"Jefferson","Walker","Charlotte Hornets"
"0021500178",513,4,80.49,4.2,"Wood","Sampson","Philadelphia 76ers"
"0021500179",44,1,392.45,4.8,"Hollis-Jefferson","Johnson","Brooklyn Nets"
"0021500179",131,2,513.47,3.48,"Lopez","Karasev","Brooklyn Nets"
"0021500179",150,2,362.34,4.24,"Turner","Smart","Boston Celtics"
"0021500179",170,2,223.24,3.08,"Sullinger","Crowder","Boston Celtics"
"0021500179",303,3,248.1,3.72,"Lopez","Hollis-Jefferson","Brooklyn Nets"
"0021500179",347,3,133.82,4.08,"Lee","Crowder","Boston Celtics"
"0021500179",352,3,99.17,4.04,"Bargnani","Hollis-Jefferson","Brooklyn Nets"
"0021500179",352,3,97.48,3.48,"Young","Hollis-Jefferson","Brooklyn Nets"
"0021500179",470,4,158.37,3.24,"Zeller","Hunter","Boston Celtics"
"0021500179",470,4,157.35,4.24,"Olynyk","Hunter","Boston Celtics"
"0021500179",470,4,164.51,4.12,"Hunter","Hunter","Boston Celtics"
"0021500179",497,4,56.38,4.08,"Zeller","Hunter","Boston Celtics"
"0021500180",62,1,320.6,4.16,"Howard","Ariza","Houston Rockets"
"0021500180",62,1,319.32,4.36,"Jones","Ariza","Houston Rockets"
"0021500180",156,2,575.78,3.04,"Barnes","Barnes","Memphis Grizzlies"
"0021500180",182,2,486.79,3.2,"Howard","Harden","Houston Rockets"
"0021500180",238,2,171,4.44,"Green","Barnes","Memphis Grizzlies"
"0021500180",255,2,61.26,3.6,"Green","Conley","Memphis Grizzlies"
"0021500180",263,2,61.78,3.92,"Green","Conley","Memphis Grizzlies"
"0021500180",328,3,335.29,5.96,"Howard","Harden","Houston Rockets"
"0021500180",328,3,335.29,4.36,"McDaniels","Harden","Houston Rockets"
"0021500180",437,4,545.93,4.24,"Howard","Jones","Houston Rockets"
"0021500180",437,4,545.93,3.8,"Thornton","Jones","Houston Rockets"
"0021500180",437,4,545.93,3.8,"Jones","Jones","Houston Rockets"
"0021500180",444,4,476.31,4.52,"Howard","Harden","Houston Rockets"
"0021500180",540,4,130.53,6.52,"Green","Barnes","Memphis Grizzlies"
"0021500180",540,4,138.06,4.28,"Gasol","Barnes","Memphis Grizzlies"
"0021500180",543,4,107.25,3.08,"Capela","Terry","Houston Rockets"
"0021500181",4,1,681.85,4.56,"Drummond","Jackson","Detroit Pistons"
"0021500181",77,1,159.9,4,"Tolliver","Morris","Detroit Pistons"
"0021500181",89,1,120.68,4.68,"Drummond","Tolliver","Detroit Pistons"
"0021500181",146,2,496.31,3.04,"Baynes","Bullock","Detroit Pistons"
"0021500181",213,2,254.36,3.44,"Caldwell-Pope","Morris","Detroit Pistons"
"0021500181",282,3,637.92,3.64,"Towns","Rubio","Minnesota Timberwolves"
"0021500181",397,4,618.56,4.6,"Morris","Tolliver","Detroit Pistons"
"0021500181",397,4,623.65,3.56,"Baynes","Tolliver","Detroit Pistons"
"0021500181",396,4,624.1,4,"Johnson","Tolliver","Detroit Pistons"
"0021500181",469,4,251.98,4.16,"Drummond","Jackson","Detroit Pistons"
"0021500182",24,1,552.92,3.72,"Davis","Gordon","New Orleans Pelicans"
"0021500182",193,2,588,5.4,"Aldridge","Green","San Antonio Spurs"
"0021500182",321,3,554.19,3.2,"Gee","Holiday","New Orleans Pelicans"
"0021500182",358,3,353.89,4.8,"Diaw","Mills","San Antonio Spurs"
"0021500182",373,3,271.44,4.76,"Aldridge","Aldridge","San Antonio Spurs"
"0021500182",423,3,98.04,5.12,"Diaw","Mills","San Antonio Spurs"
"0021500182",528,4,192.69,4.32,"Holiday","Gordon","New Orleans Pelicans"
"0021500182",552,4,55.77,4,"Anderson","Douglas","New Orleans Pelicans"
"0021500183",107,1,95.37,3.04,"Kanter","Singler","Oklahoma City Thunder"
"0021500183",148,2,589.03,3.4,"O'Quinn","Grant","New York Knicks"
"0021500183",154,2,509.55,3.64,"Singler","Singler","Oklahoma City Thunder"
"0021500183",255,2,46.4,3.92,"Ibaka","Waiters","Oklahoma City Thunder"
"0021500183",292,3,552.87,5.6,"Adams","Westbrook","Oklahoma City Thunder"
"0021500183",385,3,38.3,3.36,"Thomas","Williams","New York Knicks"
"0021500183",421,4,540.07,3.08,"Thomas","Williams","New York Knicks"
"0021500183",433,4,474.66,3.68,"Collison","Westbrook","Oklahoma City Thunder"
"0021500183",435,4,455.53,3.6,"Augustin","Morrow","Oklahoma City Thunder"
"0021500183",442,4,393.12,4.2,"Anthony","Anthony","New York Knicks"
"0021500183",442,4,392.17,5.48,"Lopez","Anthony","New York Knicks"
"0021500183",442,4,402.27,6.64,"Williams","Anthony","New York Knicks"
"0021500183",457,4,338.25,4.88,"Collison","Westbrook","Oklahoma City Thunder"
"0021500183",457,4,338.25,3.48,"Westbrook","Westbrook","Oklahoma City Thunder"
"0021500183",457,4,338.25,3.76,"Kanter","Westbrook","Oklahoma City Thunder"
"0021500183",467,4,222.18,7.28,"Collison","Roberson","Oklahoma City Thunder"
"0021500183",467,4,221.4,3.32,"Westbrook","Roberson","Oklahoma City Thunder"
"0021500184",7,1,619.14,3.56,"Gobert","Neto","Utah Jazz"
"0021500184",10,1,593.7,6.24,"Williams","Matthews","Dallas Mavericks"
"0021500184",22,1,496.42,4.04,"Pachulia","Williams","Dallas Mavericks"
"0021500184",56,1,247.58,3.92,"Booker","Burks","Utah Jazz"
"0021500184",53,1,247.58,3.32,"Gobert","Burks","Utah Jazz"
"0021500184",81,1,174.56,3.12,"Gobert","Hayward","Utah Jazz"
"0021500184",81,1,95.83,3.16,"Pachulia","Felton","Dallas Mavericks"
"0021500184",354,3,115.9,3.16,"Nowitzki","Matthews","Dallas Mavericks"
"0021500184",354,3,115.06,6.28,"Harris","Matthews","Dallas Mavericks"
"0021500184",457,4,251.13,3.4,"Gobert","Burks","Utah Jazz"
"0021500184",476,4,128.55,3.72,"Pachulia","Williams","Dallas Mavericks"
"0021500185",48,1,441.86,4.16,"Chandler","Knight","Phoenix Suns"
"0021500185",53,1,401.05,3.24,"Gallinari","Mudiay","Denver Nuggets"
"0021500185",62,1,357.36,4.4,"Gallinari","Gallinari","Denver Nuggets"
"0021500185",62,1,357.36,6.12,"Jokic","Gallinari","Denver Nuggets"
"0021500185",92,1,172.36,4.32,"Arthur","Gallinari","Denver Nuggets"
"0021500185",138,2,550.82,4.08,"Hickson","Nelson","Denver Nuggets"
"0021500185",161,2,465.41,3.68,"Chandler","Teletovic","Phoenix Suns"
"0021500185",197,2,333.3,3.16,"Tucker","Teletovic","Phoenix Suns"
"0021500185",197,2,334.56,3.92,"Leuer","Teletovic","Phoenix Suns"
"0021500185",216,2,277.68,5.04,"Faried","Barton","Denver Nuggets"
"0021500185",290,3,581.13,3.36,"Jokic","Mudiay","Denver Nuggets"
"0021500185",309,3,489.31,3.28,"Chandler","Bledsoe","Phoenix Suns"
"0021500185",314,3,478.26,4.2,"Jokic","Harris","Denver Nuggets"
"0021500185",449,4,491.67,3.96,"Jokic","Nelson","Denver Nuggets"
"0021500185",450,4,477.59,3.24,"Teletovic","Knight","Phoenix Suns"
"0021500185",450,4,477.59,3.24,"Teletovic","Leuer","Phoenix Suns"
"0021500185",477,4,387.29,7.6,"Faried","Gallinari","Denver Nuggets"
"0021500185",517,4,190.89,6.24,"Faried","Gallinari","Denver Nuggets"
"0021500186",20,1,549.67,3.32,"Plumlee","Aminu","Portland Trail Blazers"
"0021500186",29,1,503.51,4.16,"Stephenson","Paul","Los Angeles Clippers"
"0021500186",44,1,367.9,3.12,"McCollum","McCollum","Portland Trail Blazers"
"0021500186",46,1,366.7,5.68,"Plumlee","McCollum","Portland Trail Blazers"
"0021500186",59,1,301.73,4.12,"Crawford","Redick","Los Angeles Clippers"
"0021500186",129,2,698.99,7.56,"Davis","Henderson","Portland Trail Blazers"
"0021500186",155,2,469.35,3.68,"Mbah a Moute","Crawford","Los Angeles Clippers"
"0021500186",182,2,363.62,3.68,"Johnson","Johnson","Los Angeles Clippers"
"0021500186",188,2,307.79,5.2,"Jordan","Paul","Los Angeles Clippers"
"0021500186",200,2,244.59,3.08,"Aminu","Aminu","Portland Trail Blazers"
"0021500186",201,2,247.31,6.32,"Davis","Aminu","Portland Trail Blazers"
"0021500186",201,2,242.71,3.16,"Plumlee","Aminu","Portland Trail Blazers"
"0021500186",224,2,65.69,4.36,"Plumlee","Lillard","Portland Trail Blazers"
"0021500186",300,3,388.44,3.52,"Paul","Paul","Los Angeles Clippers"
"0021500186",300,3,380.28,3.24,"Jordan","Paul","Los Angeles Clippers"
"0021500186",300,3,388.84,5.24,"Griffin","Paul","Los Angeles Clippers"
"0021500186",334,3,219.26,3.32,"Davis","Lillard","Portland Trail Blazers"
"0021500186",332,3,229.1,3.56,"Vonleh","Lillard","Portland Trail Blazers"
"0021500186",493,4,99.41,3.48,"Griffin","Crawford","Los Angeles Clippers"
"0021500187",16,1,564.59,3.4,"Green","Barnes","Golden State Warriors"
"0021500187",71,1,241.66,3.12,"Noah","Mirotic","Chicago Bulls"
"0021500187",76,1,199.85,4.24,"Ezeli","Curry","Golden State Warriors"
"0021500187",229,1,105.2,3.64,"Noah","McDermott","Chicago Bulls"
"0021500187",87,1,41.77,3.52,"Ezeli","Curry","Golden State Warriors"
"0021500187",191,2,159.69,3.36,"Green","Curry","Golden State Warriors"
"0021500187",280,3,479.36,3.48,"Gasol","Mirotic","Chicago Bulls"
"0021500187",401,4,626.28,3.44,"Ezeli","Iguodala","Golden State Warriors"
"0021500187",473,4,303.55,9.4,"Ezeli","Thompson","Golden State Warriors"
"0021500187",494,4,152.19,6.96,"Gasol","Mirotic","Chicago Bulls"
"0021500187",494,4,140.94,3.16,"Butler","Mirotic","Chicago Bulls"
"0021500188",29,1,507.54,4.24,"Clarkson","Russell","Los Angeles Lakers"
"0021500188",29,1,507.54,3.4,"Randle","Russell","Los Angeles Lakers"
