"","X","GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION","home","away","winner","loser"
"1",1,21500002,0,12,0,1,"8:03 PM","12:00",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"2",2,21500002,1,10,0,1,"8:03 PM","12:00","Jump Ball Gasol vs. Mozgov: Tip to Rose",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"3",3,21500002,2,2,75,1,"8:03 PM","11:35","MISS Mirotic 3' Driving Finger Roll Layup",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"4",4,21500002,3,4,0,1,"8:03 PM","11:34",NA,NA,"Love REBOUND (Off:0 Def:1)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"5",5,21500002,4,1,7,1,"8:03 PM","11:23",NA,NA,"Love  Dunk (2 PTS) (James 1 AST)","2 - 0","-2",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"6",6,21500002,5,2,1,1,"8:04 PM","11:11","MISS Rose 4' Jump Shot",NA,"Mozgov BLOCK (1 BLK)",NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE","1610612741","1610612739","1610612741","1610612739"
"7",7,21500002,6,4,0,1,"8:04 PM","11:09",NA,NA,"Mozgov REBOUND (Off:0 Def:1)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"8",8,21500002,7,1,1,1,"8:04 PM","11:03",NA,NA,"Williams 21' Jump Shot (2 PTS)","4 - 0","-4",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"9",9,21500002,8,2,1,1,"8:04 PM","10:49","MISS Gasol 19' Jump Shot",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"10",10,21500002,9,4,0,1,"8:04 PM","10:47",NA,NA,"James REBOUND (Off:0 Def:1)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"11",11,21500002,11,1,1,1,"8:04 PM","10:28",NA,NA,"James 20' Jump Shot (2 PTS)","6 - 0","-6",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"12",12,21500002,12,6,1,1,"8:05 PM","10:19",NA,NA,"Smith P.FOUL (P1.T1) (S.Foster)",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"13",13,21500002,13,2,42,1,"8:05 PM","10:05","MISS Mirotic 3' Driving Layup",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"14",14,21500002,15,4,0,1,"8:05 PM","10:04","Mirotic REBOUND (Off:1 Def:0)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"15",15,21500002,14,1,72,1,"8:05 PM","10:04","Mirotic 2' Putback Layup (2 PTS)",NA,NA,"6 - 2","-4",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"16",16,21500002,16,2,1,1,"8:05 PM","9:47",NA,NA,"MISS James 21' Jump Shot",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"17",17,21500002,17,4,0,1,"8:05 PM","9:46","Mirotic REBOUND (Off:1 Def:1)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"18",18,21500002,18,1,75,1,"8:05 PM","9:38","Rose 3' Driving Finger Roll Layup (2 PTS)",NA,NA,"6 - 4","-2",4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"19",19,21500002,19,2,63,1,"8:06 PM","9:16",NA,NA,"MISS James 7' Fadeaway Jumper",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"20",20,21500002,21,4,0,1,"8:06 PM","9:15",NA,NA,"Mozgov REBOUND (Off:1 Def:1)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"21",21,21500002,20,1,72,1,"8:06 PM","9:15",NA,NA,"Mozgov 2' Putback Layup (2 PTS)","8 - 4","-4",5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"22",22,21500002,22,2,42,1,"8:06 PM","9:07","MISS Rose 3' Driving Layup",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"23",23,21500002,23,4,0,1,"8:06 PM","9:05",NA,NA,"Williams REBOUND (Off:0 Def:1)",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"24",24,21500002,24,1,50,1,"8:06 PM","9:02",NA,NA,"James  Running Dunk (4 PTS) (Williams 1 AST)","10 - 4","-6",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"25",25,21500002,25,2,1,1,"8:06 PM","8:40","MISS Butler 21' Jump Shot",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"26",26,21500002,26,4,0,1,"8:06 PM","8:39",NA,NA,"Love REBOUND (Off:0 Def:2)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"27",27,21500002,27,2,98,1,"8:07 PM","8:31",NA,NA,"MISS Love 3' Cutting Layup Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"28",28,21500002,28,4,0,1,"8:07 PM","8:29",NA,NA,"Mozgov REBOUND (Off:2 Def:1)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"29",29,21500002,29,2,72,1,"8:07 PM","8:27",NA,NA,"MISS Mozgov 3' Putback Layup",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"30",30,21500002,31,4,0,1,"8:07 PM","8:26",NA,NA,"Love REBOUND (Off:1 Def:2)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"31",31,21500002,30,2,97,1,"8:07 PM","8:26",NA,NA,"MISS Love 2' Tip Layup Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"32",32,21500002,32,4,0,1,"8:07 PM","8:25","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"33",33,21500002,33,1,52,1,"8:07 PM","8:14","Butler  Alley Oop Dunk (2 PTS) (Mirotic 1 AST)",NA,NA,"10 - 6","-4",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"34",34,21500002,35,1,43,1,"8:07 PM","7:57",NA,NA,"James 3' Alley Oop Layup (6 PTS) (Love 1 AST)","12 - 6","-6",5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"35",35,21500002,36,2,5,1,"8:08 PM","7:48","MISS Rose 3' Layup",NA,"Williams BLOCK (1 BLK)",NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE","1610612741","1610612739","1610612741","1610612739"
"36",36,21500002,37,4,0,1,"8:08 PM","7:48","BULLS Rebound",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"37",37,21500002,38,2,1,1,"8:08 PM","7:38","MISS Rose  3PT Jump Shot",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"38",38,21500002,39,4,0,1,"8:08 PM","7:37",NA,NA,"James REBOUND (Off:0 Def:2)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"39",39,21500002,40,5,2,1,"8:08 PM","7:24","Butler STEAL (1 STL)",NA,"Mozgov Lost Ball Turnover (P1.T1)",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"40",40,21500002,41,2,74,1,"8:08 PM","7:19","MISS Butler 2' Running Reverse Layup",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"41",41,21500002,42,4,0,1,"8:08 PM","7:18",NA,NA,"James REBOUND (Off:0 Def:3)",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"42",42,21500002,43,2,1,1,"8:08 PM","7:10",NA,NA,"MISS Williams 25' 3PT Jump Shot",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"43",43,21500002,44,4,0,1,"8:08 PM","7:09",NA,NA,"Smith REBOUND (Off:1 Def:0)",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"44",44,21500002,47,8,0,1,"8:09 PM","7:01",NA,NA,"SUB: Jefferson FOR James",NA,NA,5,2544,"LeBron James",1610612739,"Cleveland","Cavaliers","CLE",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"45",45,21500002,48,8,0,1,"8:09 PM","7:01","SUB: Brooks FOR Rose",NA,NA,NA,NA,4,201565,"Derrick Rose",1610612741,"Chicago","Bulls","CHI",4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"46",46,21500002,49,2,1,1,"8:09 PM","6:47",NA,NA,"MISS Smith 27' 3PT Jump Shot",NA,NA,5,2747,"J.R. Smith",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"47",47,21500002,50,4,0,1,"8:09 PM","6:46","Butler REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"48",48,21500002,51,1,1,1,"8:10 PM","6:36","Mirotic 25' 3PT Jump Shot (5 PTS) (Butler 1 AST)",NA,NA,"12 - 9","-3",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"49",49,21500002,52,1,1,1,"8:10 PM","6:16",NA,NA,"Jefferson 25' 3PT Jump Shot (3 PTS) (Williams 2 AST)","15 - 9","-6",5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"50",50,21500002,53,1,1,1,"8:10 PM","5:56","Mirotic 28' 3PT Jump Shot (8 PTS)",NA,NA,"15 - 12","-3",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"51",51,21500002,54,2,58,1,"8:10 PM","5:41","Gasol BLOCK (1 BLK)",NA,"MISS Mozgov 4' Turnaround Hook Shot",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI","1610612741","1610612739","1610612741","1610612739"
"52",52,21500002,55,4,0,1,"8:11 PM","5:40",NA,NA,"Cavaliers Rebound",NA,NA,3,1610612739,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"53",53,21500002,56,9,1,1,"8:11 PM","5:40","BULLS Timeout: Regular (Full 1 Short 0)",NA,NA,NA,NA,2,1610612741,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"54",54,21500002,58,8,0,1,"8:13 PM","5:40",NA,NA,"SUB: Thompson FOR Mozgov",NA,NA,5,202389,"Timofey Mozgov",1610612739,"Cleveland","Cavaliers","CLE",5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"55",55,21500002,59,8,0,1,"8:13 PM","5:40","SUB: McDermott FOR Snell",NA,NA,NA,NA,4,203503,"Tony Snell",1610612741,"Chicago","Bulls","CHI",4,203926,"Doug McDermott",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"56",56,21500002,60,8,0,1,"8:13 PM","5:40","SUB: Noah FOR Gasol",NA,NA,NA,NA,4,2200,"Pau Gasol",1610612741,"Chicago","Bulls","CHI",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"57",57,21500002,61,6,1,1,"8:14 PM","5:39","Mirotic P.FOUL (P1.T1) (M.Ayotte)",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"58",58,21500002,62,8,0,1,"8:14 PM","5:39","SUB: Moore FOR Butler",NA,NA,NA,NA,4,202710,"Jimmy Butler",1610612741,"Chicago","Bulls","CHI",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"59",59,21500002,63,2,1,1,"8:14 PM","5:32",NA,NA,"MISS Love 24' 3PT Jump Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"60",60,21500002,64,4,0,1,"8:14 PM","5:31","Brooks REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"61",61,21500002,65,2,1,1,"8:14 PM","5:11","MISS Moore 24' 3PT Jump Shot",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"62",62,21500002,66,4,0,1,"8:15 PM","5:10",NA,NA,"Williams REBOUND (Off:0 Def:2)",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"63",63,21500002,67,2,79,1,"8:15 PM","5:04",NA,NA,"MISS Williams 22' Pullup Jump Shot",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"64",64,21500002,68,4,0,1,"8:15 PM","5:02","Moore REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"65",65,21500002,69,1,108,1,"8:15 PM","4:56","Mirotic  Cutting Dunk Shot (10 PTS) (Moore 1 AST)",NA,NA,"15 - 14","-1",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"66",66,21500002,70,6,2,1,"8:15 PM","4:56",NA,NA,"Jefferson S.FOUL (P1.T2) (M.Ayotte)",NA,NA,5,2210,"Richard Jefferson",1610612739,"Cleveland","Cavaliers","CLE",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"67",67,21500002,71,3,10,1,"8:15 PM","4:56","Mirotic Free Throw 1 of 1 (11 PTS)",NA,NA,"15 - 15","TIE",4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"68",68,21500002,73,2,101,1,"8:16 PM","4:37",NA,NA,"MISS Thompson 13' Driving Floating Jump Shot",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"69",69,21500002,100,4,0,1,"8:16 PM","4:37",NA,NA,"Love REBOUND (Off:2 Def:2)",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"70",70,21500002,101,2,97,1,"8:16 PM","4:37",NA,NA,"MISS Love 1' Tip Layup Shot",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"71",71,21500002,74,4,0,1,"8:16 PM","4:35","Noah REBOUND (Off:0 Def:1)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"72",72,21500002,102,5,1,1,"8:16 PM","4:32","Mirotic Bad Pass Turnover (P1.T1)",NA,"Thompson STEAL (1 STL)",NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"73",73,21500002,103,5,41,1,"8:16 PM","4:32","Noah STEAL (1 STL)",NA,"Thompson Poss Lost Ball Turnover (P1.T2)",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"74",74,21500002,75,1,101,1,"8:16 PM","4:16","Moore 7' Driving Floating Jump Shot (2 PTS)",NA,NA,"15 - 17","2",4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"75",75,21500002,76,6,1,1,"8:16 PM","4:01","Moore P.FOUL (P1.T2) (S.Foster)",NA,NA,NA,NA,4,202734,"E'Twaun Moore",1610612741,"Chicago","Bulls","CHI",5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",1,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"76",76,21500002,77,8,0,1,"8:17 PM","4:01",NA,NA,"SUB: Dellavedova FOR Williams",NA,NA,5,2590,"Mo Williams",1610612739,"Cleveland","Cavaliers","CLE",5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"77",77,21500002,78,2,101,1,"8:17 PM","3:54",NA,NA,"MISS Dellavedova 11' Driving Floating Jump Shot",NA,NA,5,203521,"Matthew Dellavedova",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"78",78,21500002,79,4,0,1,"8:17 PM","3:53","Noah REBOUND (Off:0 Def:2)",NA,NA,NA,NA,4,201149,"Joakim Noah",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"79",79,21500002,82,8,0,1,"8:17 PM","3:49",NA,NA,"SUB: Jones FOR Love",NA,NA,5,201567,"Kevin Love",1610612739,"Cleveland","Cavaliers","CLE",5,2592,"James Jones",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"80",80,21500002,83,8,0,1,"8:17 PM","3:49","SUB: Gibson FOR Mirotic",NA,NA,NA,NA,4,202703,"Nikola Mirotic",1610612741,"Chicago","Bulls","CHI",4,201959,"Taj Gibson",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"81",81,21500002,84,2,63,1,"8:18 PM","3:35","MISS Brooks 16' Fadeaway Jumper",NA,NA,NA,NA,4,201166,"Aaron Brooks",1610612741,"Chicago","Bulls","CHI",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
"82",82,21500002,85,4,0,1,"8:18 PM","3:34",NA,NA,"Thompson REBOUND (Off:0 Def:1)",NA,NA,5,202684,"Tristan Thompson",1610612739,"Cleveland","Cavaliers","CLE",0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"1610612741","1610612739","1610612741","1610612739"
